suite,cohort,pair,variant,scenario,fps,frame_mean_ms,frame_median_ms,frame_p95_ms,frame_p99_ms,one_percent_low_fps,cpu_submit_mean_ms,gpu_mean_ms,terrain_draws,triangles,surface_blocks,queries,rebuild_mean_ms,chunks_rebuilt,upload_calls,upload_bytes,gpu_p99_ms,cloud_gpu_mean_ms,cloud_gpu_p95_ms,cloud_gpu_p99_ms,cloud_cpu_mean_ms,cloud_draws,sky_gpu_mean_ms,sky_cpu_mean_ms,sky_gpu_p95_ms,sky_gpu_p99_ms,terrain_gpu_mean_ms,terrain_cpu_mean_ms,terrain_gpu_p95_ms,terrain_gpu_p99_ms,hud_gpu_mean_ms,hud_cpu_mean_ms,hud_gpu_p95_ms,hud_gpu_p99_ms
accepted-night1080-sky-moving-repeat,final,1,candidate,sky_moving,968.178709,1.032867,0.978350,1.737000,2.195200,429.962665,0.894619,0.937133,0.000000,0.000000,0.000000,0.000000,0.002243,0.000000,0.000000,0.000000,2.258152,0.325715,0.635440,1.101308,0.116329,1.000000,0.500614,0.107764,0.937716,1.092208,0.040125,0.101235,0.075140,0.090584,0.065573,0.508373,0.103168,0.416520
accepted-night1080-sky-moving-repeat,final,2,candidate,sky_moving,992.536785,1.007519,0.937050,1.634100,2.057900,463.886441,0.880535,0.903022,0.000000,0.000000,0.000000,0.000000,0.002060,0.000000,0.000000,0.000000,1.958944,0.311327,0.595920,0.949312,0.120032,1.000000,0.481200,0.101583,0.507364,0.937716,0.040827,0.099536,0.047372,0.085176,0.064571,0.501071,0.088816,0.438412
accepted-night1080-sky-moving-repeat,final,2,base,sky_moving,970.043912,1.030881,0.820650,1.451900,1.903400,65.501754,0.760932,1.008911,0.000000,0.000000,0.000000,0.000000,0.002235,0.000000,0.000000,0.000000,2.900820,0.302299,0.839436,0.946556,0.077815,1.000000,0.530868,0.102616,1.464112,1.651780,0.090712,0.076573,0.395980,0.698412,0.079756,0.440912,0.243724,0.645476
accepted-night1080-sky-moving-repeat,final,3,base,sky_moving,992.689504,1.007364,0.976950,1.607500,1.952100,471.120324,0.881884,0.960474,0.000000,0.000000,0.000000,0.000000,0.002040,0.000000,0.000000,0.000000,2.573740,0.287574,0.300352,0.842868,0.103466,1.000000,0.503329,0.126412,0.517764,1.469520,0.096441,0.090803,0.407784,0.871208,0.068074,0.491786,0.135304,0.495560
accepted-night1080-sky-moving-repeat,final,3,candidate,sky_moving,1035.532932,0.965686,0.899250,1.598400,2.134200,431.959223,0.840706,0.934078,0.000000,0.000000,0.000000,0.000000,0.002109,0.000000,0.000000,0.000000,2.302508,0.320755,0.687544,0.967720,0.114821,1.000000,0.496237,0.101078,0.547560,1.307592,0.043097,0.095653,0.050388,0.113828,0.068767,0.472942,0.118092,0.553488
accepted-night1080-sky-moving-repeat,final,4,candidate,sky_moving,1018.127938,0.982195,0.920450,1.576000,2.250200,412.580969,0.852928,0.934722,0.000000,0.000000,0.000000,0.000000,0.002192,0.000000,0.000000,0.000000,1.924988,0.327254,0.635492,1.078844,0.113953,1.000000,0.496629,0.101442,0.547976,1.091116,0.041096,0.099551,0.051064,0.092872,0.064749,0.480986,0.100308,0.417820
accepted-night1080-sky-moving-repeat,final,4,base,sky_moving,972.522826,1.028254,0.959800,1.744300,2.256900,318.495005,0.887719,0.954589,0.000000,0.000000,0.000000,0.000000,0.002055,0.000000,0.000000,0.000000,2.889328,0.287708,0.421668,0.946816,0.102880,1.000000,0.504207,0.121555,0.736840,1.653444,0.089654,0.093384,0.413088,0.752440,0.067818,0.499783,0.151944,0.525564
accepted-night1080-sky-moving-repeat,final,5,base,sky_moving,961.193572,1.040373,0.975050,1.769900,2.244900,356.478703,0.904333,0.966339,0.000000,0.000000,0.000000,0.000000,0.002136,0.000000,0.000000,0.000000,2.895932,0.288989,0.361712,0.945880,0.105861,1.000000,0.507972,0.126200,0.632736,1.651468,0.093646,0.089953,0.403936,0.751608,0.070519,0.511377,0.152828,0.551772
accepted-night1080-sky-moving-repeat,final,5,candidate,sky_moving,969.825653,1.031113,0.999500,1.690000,2.199400,396.264546,0.904012,0.888900,0.000000,0.000000,0.000000,0.000000,0.002392,0.000000,0.000000,0.000000,1.615692,0.309583,0.623324,0.851032,0.125021,1.000000,0.472976,0.105753,0.507676,0.547612,0.037517,0.100392,0.046852,0.049036,0.063821,0.510464,0.054496,0.445380
accepted-night720,final,1,base,underground,1019.558878,0.980816,0.926300,1.619200,2.116800,441.572587,0.865393,0.637515,42.000000,22890.000000,22344.000000,0.000000,0.002296,0.000000,0.000000,0.000000,2.114216,0.058433,0.063960,0.210548,0.073675,1.000000,0.170835,0.114258,0.188864,0.598520,0.343798,0.085468,0.665704,1.121640,0.054682,0.459410,0.080704,0.340028
accepted-night720,final,1,base,surface_still,1499.239885,0.667005,0.446150,0.873900,1.387000,57.818731,0.416044,0.649757,42.000000,22890.000000,22344.000000,0.000000,0.001531,0.000000,0.000000,0.000000,1.385852,0.054592,0.083460,0.085280,0.019531,1.000000,0.151868,0.015528,0.235508,0.243360,0.355812,0.015083,0.638820,0.950820,0.042597,0.324389,0.062712,0.067340
accepted-night720,final,1,base,overview,1864.510961,0.536334,0.413900,0.857000,1.280700,131.765615,0.400020,0.520077,48.000000,25464.000000,25601.000000,0.000000,0.001870,0.000000,0.000000,0.000000,1.247740,0.000910,0.001144,0.001248,0.000157,0.000000,0.133939,0.014960,0.164320,0.167388,0.338030,0.016299,0.609232,0.957528,0.043231,0.352968,0.051948,0.056992
accepted-night720,final,1,base,sky,2092.070634,0.477995,0.388850,0.743500,1.092000,191.884562,0.373338,0.464464,0.000000,0.000000,0.000000,0.000000,0.001304,0.000000,0.000000,0.000000,1.127568,0.130322,0.148980,0.153088,0.003090,1.000000,0.229390,0.014350,0.261300,0.264212,0.049308,0.010489,0.044876,0.474344,0.051641,0.330824,0.050440,0.404976
accepted-night720,final,1,base,translate,1642.511257,0.608824,0.476550,0.921900,1.619600,118.977035,0.474410,0.587282,41.228333,23682.750000,22078.183333,0.000000,0.001518,0.000000,0.000000,0.000000,1.271192,0.053221,0.062192,0.063700,0.024824,1.000000,0.149211,0.013789,0.179972,0.182208,0.302418,0.075885,0.559832,0.903136,0.045416,0.334245,0.047944,0.362648
accepted-night720,final,1,base,rotate,1782.232038,0.561094,0.496450,0.892400,1.451600,391.532458,0.484940,0.546024,41.503333,23165.943333,22304.370000,0.000000,0.001337,0.000000,0.000000,0.000000,1.276340,0.052939,0.067392,0.068328,0.028574,1.000000,0.154808,0.012793,0.196664,0.199160,0.279152,0.100280,0.554528,0.902096,0.045646,0.322357,0.051480,0.055328
accepted-night720,final,1,base,seam_edits,978.079128,1.022412,0.931900,1.529100,2.016300,429.252100,0.942583,0.660703,42.000000,22896.000000,22345.500000,0.000000,0.411221,2.000000,4.000000,167664.000000,1.435824,0.055905,0.079196,0.085696,0.024590,1.000000,0.155139,0.014147,0.229424,0.245232,0.357868,0.502467,0.561964,0.936364,0.046877,0.349165,0.060164,0.071760
accepted-night720,final,1,base,sky_moving,2205.067613,0.453501,0.389050,0.755800,1.184600,311.190407,0.371021,0.438021,0.000000,0.000000,0.000000,0.000000,0.001264,0.000000,0.000000,0.000000,1.093092,0.123248,0.143780,0.144768,0.003242,1.000000,0.214894,0.014423,0.249756,0.256048,0.041738,0.018199,0.035516,0.386984,0.054504,0.321583,0.047060,0.498836
accepted-night720,final,1,base,wall_moving,1899.579370,0.526432,0.449650,0.876300,1.304300,374.492095,0.457165,0.514609,26.816667,15183.423333,14600.740000,0.000000,0.001089,0.000000,0.000000,0.000000,1.073176,0.052142,0.065624,0.066248,0.019017,1.000000,0.149737,0.012774,0.187876,0.189800,0.257692,0.074342,0.481468,0.712088,0.044773,0.318639,0.049348,0.343876
accepted-night720,final,1,base,cloud_layer,2403.586151,0.416045,0.370450,0.711900,1.012000,696.322258,0.350818,0.360667,0.000000,0.000000,0.000000,0.000000,0.001139,0.000000,0.000000,0.000000,0.821860,0.121702,0.128960,0.134784,0.003113,1.000000,0.150540,0.014253,0.156936,0.158288,0.037187,0.011211,0.032292,0.339872,0.047488,0.308832,0.042068,0.386048
accepted-night720,final,1,candidate,underground,1051.077828,0.951404,0.877500,1.590700,1.920200,473.843821,0.837694,0.569529,42.000000,22890.000000,22344.000000,0.000000,0.001980,0.000000,0.000000,0.000000,2.335528,0.068918,0.204152,0.242372,0.067451,1.000000,0.016933,0.120317,0.043836,0.056524,0.408236,0.085580,1.115348,1.889784,0.061816,0.459312,0.176800,0.259636
accepted-night720,final,1,candidate,surface_still,1922.215623,0.520233,0.420450,0.819400,1.475000,192.096509,0.419103,0.504672,42.000000,22890.000000,22344.000000,0.000000,0.001253,0.000000,0.000000,0.000000,1.146860,0.054500,0.071136,0.075868,0.018959,1.000000,0.025411,0.035306,0.035464,0.036244,0.331920,0.020184,0.446160,0.720720,0.046303,0.328615,0.053560,0.384332
accepted-night720,final,1,candidate,overview,2304.157199,0.433998,0.393550,0.658200,1.083500,720.911232,0.370307,0.408980,48.000000,25464.000000,25601.000000,0.000000,0.001374,0.000000,0.000000,0.000000,0.945776,0.000946,0.001144,0.001300,0.000130,0.000000,0.019670,0.037224,0.022932,0.027196,0.336820,0.019742,0.389532,0.797836,0.047579,0.306907,0.052936,0.059592
accepted-night720,final,1,candidate,sky,2120.897521,0.471499,0.373250,0.637600,1.277300,153.315447,0.357177,0.451389,0.000000,0.000000,0.000000,0.000000,0.001214,0.000000,0.000000,0.000000,1.106612,0.150263,0.150488,0.733564,0.007920,1.000000,0.221125,0.012808,0.256516,0.259220,0.030011,0.014682,0.035100,0.035672,0.046249,0.315555,0.050752,0.219544
accepted-night720,final,1,candidate,translate,1913.704677,0.522547,0.464350,0.880200,1.354800,678.948083,0.458646,0.459825,41.228333,23682.750000,22078.183333,0.000000,0.001354,0.000000,0.000000,0.000000,1.118520,0.055179,0.065000,0.069108,0.013457,1.000000,0.028946,0.035234,0.036764,0.038896,0.291399,0.077563,0.406588,0.747136,0.046176,0.322443,0.049712,0.054548
accepted-night720,final,1,candidate,rotate,1747.113986,0.572372,0.502600,0.929400,1.497300,431.019001,0.506373,0.407121,41.503333,23165.943333,22304.370000,0.000000,0.001443,0.000000,0.000000,0.000000,0.963144,0.053209,0.059176,0.060424,0.012746,1.000000,0.054572,0.039430,0.067652,0.073320,0.241580,0.112648,0.361816,0.704236,0.045132,0.332409,0.045760,0.337012
accepted-night720,final,1,candidate,seam_edits,979.672930,1.020749,0.942050,1.537300,1.936900,453.045599,0.940783,0.640958,42.000000,22896.000000,22345.500000,0.000000,0.422504,2.000000,4.000000,167664.000000,1.203592,0.067156,0.071968,0.072540,0.023136,1.000000,0.034140,0.043215,0.036764,0.039000,0.423301,0.517827,0.731536,0.961116,0.060446,0.337242,0.057356,0.436540
accepted-night720,final,1,candidate,sky_moving,2257.840067,0.442901,0.377100,0.752200,1.194200,438.628555,0.373845,0.432620,0.000000,0.000000,0.000000,0.000000,0.001262,0.000000,0.000000,0.000000,0.952016,0.138838,0.191828,0.514280,0.008317,1.000000,0.211953,0.013078,0.326664,0.327912,0.030716,0.022590,0.044044,0.044876,0.047460,0.323099,0.059072,0.366080
accepted-night720,final,1,candidate,wall_moving,1897.094631,0.527122,0.457500,0.942900,1.468500,623.376623,0.457520,0.342345,26.816667,15183.423333,14600.740000,0.000000,0.001312,0.000000,0.000000,0.000000,0.719160,0.050137,0.051480,0.053352,0.018550,1.000000,0.008291,0.026723,0.008580,0.012064,0.226669,0.079538,0.235924,0.585572,0.045949,0.317346,0.042328,0.370656
accepted-night720,final,1,candidate,cloud_layer,2334.279754,0.428398,0.374700,0.705400,1.124600,552.414974,0.361587,0.358236,0.000000,0.000000,0.000000,0.000000,0.001183,0.000000,0.000000,0.000000,0.784160,0.130970,0.136344,0.452868,0.007716,1.000000,0.147445,0.012338,0.164112,0.165880,0.026177,0.015630,0.031668,0.037596,0.049866,0.319892,0.045084,0.423852
accepted-night720,final,2,candidate,underground,983.226484,1.017060,0.953650,1.682600,2.088900,436.144771,0.894333,0.573861,42.000000,22890.000000,22344.000000,0.000000,0.002132,0.000000,0.000000,0.000000,2.380040,0.072756,0.202696,0.244400,0.074045,1.000000,0.016543,0.128274,0.037804,0.052780,0.403826,0.090280,1.113684,1.497600,0.063069,0.489431,0.166608,0.203684
accepted-night720,final,2,candidate,surface_still,1879.378364,0.532091,0.410150,0.849000,1.367100,157.421230,0.417776,0.517031,42.000000,22890.000000,22344.000000,0.000000,0.001402,0.000000,0.000000,0.000000,1.299064,0.053740,0.100932,0.109148,0.018555,1.000000,0.026096,0.031611,0.050076,0.054340,0.346236,0.020043,0.661648,0.884936,0.041765,0.332229,0.073944,0.081380
accepted-night720,final,2,candidate,overview,2191.665534,0.456274,0.402100,0.751100,1.293300,611.670677,0.390735,0.396881,48.000000,25464.000000,25601.000000,0.000000,0.001311,0.000000,0.000000,0.000000,0.940108,0.000939,0.001144,0.001248,0.000134,0.000000,0.018825,0.035279,0.021320,0.024128,0.323844,0.020078,0.355992,0.853216,0.049297,0.328125,0.050908,0.383656
accepted-night720,final,2,candidate,sky,2144.381185,0.466335,0.384700,0.836800,1.308200,249.427356,0.373926,0.452450,0.000000,0.000000,0.000000,0.000000,0.001350,0.000000,0.000000,0.000000,1.049308,0.144395,0.149968,0.608972,0.008059,1.000000,0.221368,0.009146,0.256464,0.258960,0.030280,0.015007,0.035152,0.036764,0.052649,0.333971,0.048516,0.542048
accepted-night720,final,2,candidate,translate,1792.339005,0.557930,0.492850,1.051000,1.524800,548.340812,0.486735,0.470562,41.228333,23682.750000,22078.183333,0.000000,0.001600,0.000000,0.000000,0.000000,1.192568,0.055184,0.071240,0.072540,0.014497,1.000000,0.030858,0.033185,0.036816,0.040508,0.300805,0.082112,0.448136,0.877032,0.045066,0.346237,0.054132,0.060684
accepted-night720,final,2,candidate,rotate,1801.835349,0.554990,0.497500,0.916900,1.241700,607.262864,0.488346,0.417033,41.503333,23165.943333,22304.370000,0.000000,0.001485,0.000000,0.000000,0.000000,0.892996,0.052171,0.059332,0.060216,0.013058,1.000000,0.054683,0.036059,0.066456,0.068016,0.248070,0.103834,0.363792,0.702520,0.047843,0.326587,0.046124,0.347828
accepted-night720,final,2,candidate,seam_edits,921.809364,1.084823,0.985950,1.684800,2.150900,428.112736,0.998553,0.770523,42.000000,22896.000000,22345.500000,0.000000,0.450672,2.000000,4.000000,167664.000000,1.665144,0.082495,0.080184,0.449436,0.024004,1.000000,0.039409,0.040720,0.041184,0.042276,0.510690,0.550820,0.876512,1.234220,0.069123,0.362682,0.063960,0.508196
accepted-night720,final,2,candidate,sky_moving,2217.614512,0.450935,0.381700,0.776100,1.120000,314.968897,0.365907,0.437764,0.000000,0.000000,0.000000,0.000000,0.001343,0.000000,0.000000,0.000000,1.175148,0.140499,0.191620,0.610220,0.008196,1.000000,0.213886,0.009018,0.326768,0.327704,0.029526,0.022462,0.044096,0.044876,0.050200,0.319558,0.059436,0.407108
accepted-night720,final,2,candidate,wall_moving,1898.313665,0.526783,0.466200,0.908200,1.302700,631.206868,0.461225,0.417918,26.816667,15183.423333,14600.740000,0.000000,0.001312,0.000000,0.000000,0.000000,0.825240,0.061047,0.066768,0.066976,0.018047,1.000000,0.010497,0.024108,0.011076,0.013832,0.277796,0.079206,0.291824,0.666224,0.056077,0.324781,0.053092,0.429884
accepted-night720,final,2,candidate,cloud_layer,2257.032349,0.443060,0.387200,0.813500,1.403600,659.572597,0.373113,0.360065,0.000000,0.000000,0.000000,0.000000,0.001453,0.000000,0.000000,0.000000,0.828724,0.136117,0.160888,0.500344,0.008384,1.000000,0.149549,0.009877,0.193700,0.193960,0.023846,0.016697,0.036764,0.037180,0.046793,0.331193,0.049452,0.379860
accepted-night720,final,2,base,underground,970.685461,1.030200,0.963750,1.634200,2.133700,416.039718,0.908317,0.659847,42.000000,22890.000000,22344.000000,0.000000,0.001930,0.000000,0.000000,0.000000,2.454140,0.060544,0.080600,0.238888,0.075834,1.000000,0.176066,0.119099,0.232908,0.692328,0.358903,0.086834,0.732680,1.301716,0.053424,0.485112,0.067912,0.193908
accepted-night720,final,2,base,surface_still,1515.091447,0.660026,0.444100,0.973900,1.470000,65.975174,0.436681,0.643633,42.000000,22890.000000,22344.000000,0.000000,0.001415,0.000000,0.000000,0.000000,1.520168,0.054372,0.072436,0.075920,0.020744,1.000000,0.148177,0.014433,0.209352,0.217516,0.351245,0.015522,0.655616,1.010672,0.045527,0.342695,0.056108,0.096616
accepted-night720,final,2,base,overview,1849.828459,0.540591,0.417000,0.870800,1.254900,135.485444,0.410017,0.526428,48.000000,25464.000000,25601.000000,0.000000,0.001254,0.000000,0.000000,0.000000,1.259804,0.000919,0.001196,0.001300,0.000139,0.000000,0.132872,0.014350,0.172224,0.174460,0.344711,0.015692,0.636844,1.022528,0.043934,0.364259,0.054288,0.059072
accepted-night720,final,2,base,sky,2231.616501,0.448106,0.368950,0.714300,1.222500,228.411323,0.360453,0.436913,0.000000,0.000000,0.000000,0.000000,0.000947,0.000000,0.000000,0.000000,1.001364,0.122621,0.126932,0.129532,0.003437,1.000000,0.215005,0.012997,0.223028,0.227084,0.043361,0.009289,0.032656,0.401856,0.052285,0.322334,0.044460,0.428532
accepted-night720,final,2,base,translate,1664.447403,0.600800,0.469500,0.990400,1.331900,136.685157,0.472846,0.586966,41.228333,23682.750000,22078.183333,0.000000,0.001421,0.000000,0.000000,0.000000,1.352052,0.053632,0.054080,0.057304,0.025106,1.000000,0.149097,0.014548,0.155376,0.160004,0.303387,0.073409,0.610168,0.899808,0.044541,0.334786,0.044824,0.138632
accepted-night720,final,2,base,rotate,1693.474844,0.590502,0.515250,1.054200,1.521900,563.957478,0.521058,0.544015,41.503333,23165.943333,22304.370000,0.000000,0.001513,0.000000,0.000000,0.000000,1.140776,0.052425,0.055848,0.056576,0.030686,1.000000,0.153469,0.013756,0.161356,0.165620,0.278033,0.104099,0.586716,0.825552,0.047686,0.348628,0.047268,0.363168
accepted-night720,final,2,base,seam_edits,969.083334,1.031903,0.945150,1.609500,2.050900,458.239140,0.949261,0.683120,42.000000,22896.000000,22345.500000,0.000000,0.410097,2.000000,4.000000,167664.000000,1.434576,0.057249,0.083980,0.086372,0.025226,1.000000,0.158340,0.015262,0.242476,0.246220,0.371488,0.500745,0.659672,0.901160,0.050434,0.354166,0.062972,0.401492
accepted-night720,final,2,base,sky_moving,2243.475413,0.445737,0.383000,0.778500,1.253700,501.940838,0.374175,0.434986,0.000000,0.000000,0.000000,0.000000,0.001155,0.000000,0.000000,0.000000,1.079052,0.122716,0.149604,0.150072,0.003272,1.000000,0.215128,0.013441,0.259740,0.260884,0.045435,0.017335,0.035308,0.576836,0.048120,0.327039,0.047060,0.419484
accepted-night720,final,2,base,wall_moving,1795.379412,0.556985,0.481650,0.984200,1.624600,534.644996,0.488544,0.518824,26.816667,15183.423333,14600.740000,0.000000,0.001351,0.000000,0.000000,0.000000,1.130896,0.052247,0.068848,0.069992,0.020419,1.000000,0.149909,0.015980,0.196872,0.199004,0.261609,0.079930,0.533676,0.793884,0.044660,0.338282,0.051532,0.341744
accepted-night720,final,2,base,cloud_layer,2290.421648,0.436601,0.383200,0.723300,1.077400,677.284990,0.370054,0.405852,0.000000,0.000000,0.000000,0.000000,0.001335,0.000000,0.000000,0.000000,0.935220,0.138582,0.176072,0.183196,0.003708,1.000000,0.169397,0.014041,0.207688,0.214084,0.037446,0.011675,0.039312,0.330876,0.056563,0.327443,0.054652,0.496652
accepted-night720,final,3,base,underground,986.253922,1.013938,0.957750,1.600300,1.920000,432.578964,0.896023,0.628575,42.000000,22890.000000,22344.000000,0.000000,0.001979,0.000000,0.000000,0.000000,2.113176,0.057101,0.063596,0.205868,0.074358,1.000000,0.167380,0.115188,0.185640,0.598780,0.338595,0.086027,0.731692,1.117376,0.055088,0.480501,0.055848,0.406484
accepted-night720,final,3,base,surface_still,1482.025989,0.674752,0.450350,0.809000,1.281600,54.600949,0.414800,0.660557,42.000000,22890.000000,22344.000000,0.000000,0.001387,0.000000,0.000000,0.000000,1.387620,0.054949,0.074776,0.076336,0.019828,1.000000,0.152526,0.013357,0.210756,0.217776,0.362899,0.015348,0.655044,0.961844,0.044873,0.324313,0.058448,0.063752
accepted-night720,final,3,base,overview,1847.509634,0.541269,0.421800,0.865100,1.291400,135.625709,0.412085,0.528294,48.000000,25464.000000,25601.000000,0.000000,0.001359,0.000000,0.000000,0.000000,1.308788,0.000918,0.001144,0.001248,0.000142,0.000000,0.132899,0.014192,0.164268,0.166140,0.346069,0.015501,0.625872,1.130012,0.044455,0.367085,0.051896,0.056212
accepted-night720,final,3,base,sky,2102.167440,0.475700,0.393950,0.746800,1.326300,168.648284,0.367000,0.461248,0.000000,0.000000,0.000000,0.000000,0.001077,0.000000,0.000000,0.000000,1.001884,0.130886,0.162812,0.166140,0.003128,1.000000,0.229881,0.013535,0.285064,0.288236,0.046008,0.009538,0.039988,0.431548,0.050717,0.327878,0.052260,0.402740
accepted-night720,final,3,base,translate,1650.570396,0.605851,0.479750,1.004200,1.315700,140.785253,0.480330,0.592472,41.228333,23682.750000,22078.183333,0.000000,0.001434,0.000000,0.000000,0.000000,1.221688,0.052337,0.066248,0.068120,0.024917,1.000000,0.149771,0.013019,0.190216,0.197132,0.309596,0.073791,0.623272,0.891904,0.043894,0.344054,0.050700,0.056264
accepted-night720,final,3,base,rotate,1751.528208,0.570930,0.511900,0.925200,1.525300,560.548590,0.504389,0.536030,41.503333,23165.943333,22304.370000,0.000000,0.001436,0.000000,0.000000,0.000000,1.198704,0.052973,0.056940,0.057980,0.028960,1.000000,0.154309,0.013495,0.165828,0.168428,0.269049,0.102343,0.386672,0.859612,0.047253,0.336981,0.046124,0.398632
